ano,serie,raca_cor,disciplina,value,escola_publica,escola_publica_contagem,regiao,regiao_contagem,sexo,sexo_contagem,escolaridade_agrupado,escolaridade_mae,escolaridade_pai,responsaveis_comparecem_reuniao_pais,quantidade_agrupado,possui_casa_dormitorio,possui_computador,possui_geladeira,possui_tv,possui_automovel,possui_casa_banheiro,possui_freezer,possui_maquina_lavar_roupa,evasao_escolar_ate_final_ano,rede,reprovacao,possui_trabalho_agrupado,possui_trabalho,tempo_lazer_agrupado,tempo_lazer,trabalho_domestico_agrupado,tempo_trabalho_domestico,desempenho_aluno,desempenho_aluno_contagem
2013,9,Preta,LP,F,-,0,-,0,-,0,ES completo,270870,481940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Amarela,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Amarela,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Amarela,MT,A,Não,3874,Norte,12464,Masculino,51412,EB incompleta,19352,17724.0,73768,Não,1150,41424,2036,3176,69090,1790,105726,36184,125964,114370,90210,Não,20728,Sim,23342,Não,44020,Avançado,1118
2013,9,Amarela,MT,B,Sim,134018,Nordeste,45070,Feminino,84928,EB incompleta,24158,18306.0,47474,Sim,10480,63744,113296,48016,50106,88108,26766,88652,6896,8014,31106,Sim,112194,Não,29716,Não,42522,Proficiente,7900
2013,9,Amarela,MT,C,-,0,Centro-Oeste,52758,-,0,EB incompleta,19576,17782.0,12892,Sim,54358,21326,16758,49204,13074,35296,2694,10788,1628,11148,13148,0,0,Não,23064,Não,14024,Básico,36541
2013,9,Amarela,MT,D,-,0,Sudeste,13214,-,0,EB completa,36012,26788.0,0,Sim,51230,6828,1892,22042,3006,8002,650,860,0,0,0,0,0,Não,51264,Não,12122,Insuficiente,23064
2013,9,Amarela,MT,E,-,0,Sul,14386,-,0,EB completa,12642,9616.0,0,Sim,17928,3296,676,9564,1542,2974,548,360,0,0,0,0,0,0,7326,Sim,20246,-,0
2013,9,Amarela,MT,F,-,0,-,0,-,0,ES completo,20426,38066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Branca,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Branca,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Branca,MT,A,Não,39124,Norte,56720,Masculino,588456,EB incompleta,141100,136032.0,733786,Não,5116,260192,11326,22750,435292,8398,913782,192812,1181320,1082196,919806,Não,192008,Sim,186786,Não,435522,Avançado,16393
2013,9,Branca,MT,B,Sim,1217798,Nordeste,180604,Feminino,652504,EB incompleta,218496,180166.0,400290,Sim,79098,604342,1033268,354506,572684,756214,291180,919950,41164,63880,224716,Sim,1031360,Não,276790,Não,387028,Proficiente,97440
2013,9,Branca,MT,C,-,0,Centro-Oeste,621818,-,0,EB incompleta,186430,182440.0,95906,Sim,476568,258700,171624,467740,183580,357458,31126,124684,8716,80112,87064,0,0,Não,229086,Não,111912,Básico,337785
2013,9,Branca,MT,D,-,0,Sudeste,322312,-,0,EB completa,349242,287294.0,0,Sim,512146,86208,17754,257280,39902,91572,5674,8784,0,0,0,0,0,Não,492458,Não,82290,Insuficiente,174841
2013,9,Branca,MT,E,-,0,Sul,75468,-,0,EB completa,146010,111150.0,0,Sim,165606,37914,4588,120296,18010,30418,4072,2282,0,0,0,0,0,0,47506,Sim,208038,-,0
2013,9,Branca,MT,F,-,0,-,0,-,0,ES completo,182154,301792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Indígena,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Indígena,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Indígena,MT,A,Não,1396,Norte,7906,Masculino,39042,EB incompleta,14040,12722.0,47180,Não,1116,32452,2334,2806,48552,2186,65606,25310,76816,71726,52592,Não,15384,Sim,17192,Não,27702,Avançado,290
2013,9,Indígena,MT,B,Sim,83822,Nordeste,29744,Feminino,44716,EB incompleta,16040,11990.0,28066,Sim,7850,36394,68684,31288,26872,56958,16128,51776,4906,4162,21108,Sim,66522,Não,18450,Não,25226,Proficiente,3355
2013,9,Indígena,MT,C,-,0,Centro-Oeste,33408,-,0,EB incompleta,11898,11270.0,7414,Sim,33600,10686,10320,29158,6432,19574,1570,6402,1232,6440,9178,0,0,Não,13188,Não,8498,Básico,22079
2013,9,Indígena,MT,D,-,0,Sudeste,7432,-,0,EB completa,19534,14520.0,0,Sim,29500,3132,1146,12474,1550,3902,390,618,0,0,0,0,0,Não,28034,Não,7596,Insuficiente,16570
2013,9,Indígena,MT,E,-,0,Sul,6728,-,0,EB completa,6520,5062.0,0,Sim,11362,1578,496,5582,1050,1404,460,332,0,0,0,0,0,0,6322,Sim,12988,-,0
2013,9,Indígena,MT,F,-,0,-,0,-,0,ES completo,12366,22484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Parda,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Parda,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Parda,MT,A,Não,6158,Norte,28540,Masculino,229680,EB incompleta,63012,56944.0,237028,Não,4038,143410,7250,11774,246678,6354,327100,110590,384416,366284,250800,Não,78254,Sim,81600,Não,150230,Avançado,1564
2013,9,Parda,MT,B,Sim,417430,Nordeste,123426,Feminino,184662,EB incompleta,75354,54480.0,139262,Sim,42044,198060,348398,146388,132820,293836,81490,271302,21968,17050,109718,Sim,329654,Não,90542,Não,122132,Proficiente,15764
2013,9,Parda,MT,C,-,0,Centro-Oeste,203956,-,0,EB incompleta,59374,55460.0,34834,Sim,173374,56374,52224,153834,30180,94272,7006,34156,5202,26406,50918,0,0,Não,65858,Não,35148,Básico,105681
2013,9,Parda,MT,D,-,0,Sudeste,34904,-,0,EB completa,102582,74834.0,0,Sim,144392,15018,5968,69040,6622,18052,1540,2968,0,0,0,0,0,Não,149304,Não,31796,Insuficiente,87682
2013,9,Parda,MT,E,-,0,Sul,32762,-,0,EB completa,32784,23484.0,0,Sim,50550,6346,1798,28070,3932,5566,1328,1042,0,0,0,0,0,0,25428,Sim,68306,-,0
2013,9,Parda,MT,F,-,0,-,0,-,0,ES completo,70726,125822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Preta,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Preta,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,9,Preta,MT,A,Não,29894,Norte,202478,Masculino,825768,EB incompleta,272806,258876.0,1046144,Não,10982,637224,28314,43332,968460,21976,1402190,489214,1652464,1568078,1193564,Não,285652,Sim,355550,Não,614412,Avançado,10919
2013,9,Preta,MT,B,Sim,1765438,Nordeste,531080,Feminino,938020,EB incompleta,338004,261480.0,577834,Sim,154498,819228,1496574,667194,625920,1222148,334260,1147428,82034,65826,399922,Sim,1444914,Não,417674,Não,543468,Proficiente,88894
2013,9,Preta,MT,C,-,0,Centro-Oeste,748014,-,0,EB incompleta,259320,241848.0,121456,Sim,729926,235150,199972,637206,143740,422594,28818,133422,18016,105938,158370,0,0,Não,294342,Não,164880,Básico,473058
2013,9,Preta,MT,D,-,0,Sudeste,160622,-,0,EB completa,435308,318880.0,0,Sim,653318,63240,19748,265460,30582,81972,6216,9860,0,0,0,0,0,Não,581548,Não,133074,Insuficiente,319764
2013,9,Preta,MT,E,-,0,Sul,153138,-,0,EB completa,138208,97734.0,0,Sim,212572,23660,4640,99476,13824,23746,4156,2172,0,0,0,0,0,0,104696,Sim,272256,-,0
2013,9,Preta,MT,F,-,0,-,0,-,0,ES completo,270870,481940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Amarela,LP,*,-,0,-,0,-,22,0,148,274.0,90,0,72,13,97,144,12,43,36,13,0,62,0,68,0,51,92,71,102,-,23
2013,12,Amarela,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Amarela,LP,A,Não,1194,Norte,714,Masculino,1193,EB incompleta,466,485.0,1229,Não,20,788,41,61,1563,28,2523,988,Não,791,Sim,625,Não,1024,2987,1953,2281,Avançado,57
2013,12,Amarela,LP,B,Sim,2149,Nordeste,1413,Feminino,2128,EB incompleta,462,404.0,1301,Sim,180,1591,2812,1285,1233,1784,708,2184,Sim,2490,Não,895,Não,920,195,1041,725,Proficiente,966
2013,12,Amarela,LP,C,-,0,Centro-Oeste,586,-,0,EB incompleta,382,383.0,723,Sim,1185,548,351,1105,426,990,57,143,0,0,Não,659,Não,367,69,278,235,Básico,1090
2013,12,Amarela,LP,D,-,0,Sudeste,154,-,0,EB completa,1041,927.0,0,Sim,1403,259,34,467,70,346,8,10,0,0,Não,885,Não,375,0,0,0,Insuficiente,1207
2013,12,Amarela,LP,E,-,0,Sul,476,-,0,EB completa,650,444.0,0,Sim,483,144,8,281,39,152,11,5,0,0,0,211,Sim,606,0,0,0,-,0
2013,12,Amarela,LP,F,-,0,-,0,-,0,ES completo,194,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Branca,LP,*,-,0,-,0,-,238,0,690,1149.0,469,0,483,149,461,819,106,231,275,115,0,427,0,474,0,416,512,452,602,-,128
2013,12,Branca,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Branca,LP,A,Não,12058,Norte,3064,Masculino,11757,EB incompleta,2461,2659.0,10886,Não,83,3603,176,305,7558,131,18105,4484,Não,6225,Sim,4399,Não,9633,24763,13269,20332,Avançado,1086
2013,12,Branca,LP,B,Sim,14550,Nordeste,6442,Feminino,14613,EB incompleta,3206,3145.0,9653,Sim,1055,11524,22004,7594,11977,11489,7371,20334,Sim,19956,Não,7330,Não,7211,1042,10670,4476,Proficiente,11016
2013,12,Branca,LP,C,-,0,Centro-Oeste,7429,-,0,EB incompleta,2765,2976.0,5600,Sim,8011,6275,3451,8705,5275,8361,680,1562,0,0,Não,5795,Não,2072,291,2217,1198,Básico,7184
2013,12,Branca,LP,D,-,0,Sudeste,5716,-,0,EB completa,8451,7830.0,0,Sim,12584,3173,394,5520,1241,3967,107,84,0,0,Não,7564,Não,1757,0,0,0,Insuficiente,7194
2013,12,Branca,LP,E,-,0,Sul,3957,-,0,EB completa,7943,6430.0,0,Sim,4392,1884,122,3665,451,2429,70,29,0,0,0,1046,Sim,5519,0,0,0,-,0
2013,12,Branca,LP,F,-,0,-,0,-,0,ES completo,1092,2419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Indígena,LP,*,-,0,-,0,-,11,0,105,140.0,38,0,31,6,44,75,6,15,25,5,0,36,0,32,0,27,65,36,73,-,16
2013,12,Indígena,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Indígena,LP,A,Não,210,Norte,330,Masculino,516,EB incompleta,226,194.0,482,Não,31,478,77,51,697,49,830,447,Não,308,Sim,278,Não,334,907,829,626,Avançado,9
2013,12,Indígena,LP,B,Sim,908,Nordeste,401,Feminino,591,EB incompleta,172,172.0,411,Sim,120,437,865,520,318,718,236,608,Sim,774,Não,257,Não,300,96,184,309,Proficiente,165
2013,12,Indígena,LP,C,-,0,Centro-Oeste,207,-,0,EB incompleta,133,135.0,187,Sim,416,123,107,300,62,248,14,48,0,0,Não,175,Não,127,50,69,110,Básico,314
2013,12,Indígena,LP,D,-,0,Sudeste,47,-,0,EB completa,288,221.0,0,Sim,382,44,15,117,22,62,4,4,0,0,Não,226,Não,146,0,0,0,Insuficiente,614
2013,12,Indígena,LP,E,-,0,Sul,133,-,0,EB completa,116,100.0,0,Sim,138,30,10,55,13,26,9,6,0,0,0,150,Sim,184,0,0,0,-,0
2013,12,Indígena,LP,F,-,0,-,0,-,0,ES completo,78,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Parda,LP,*,-,0,-,0,-,135,0,462,650.0,230,0,202,61,191,329,36,78,121,47,0,168,0,195,0,155,198,154,245,-,75
2013,12,Parda,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Parda,LP,A,Não,1918,Norte,1488,Masculino,3856,EB incompleta,1240,1287.0,3289,Não,64,2379,155,178,4525,123,6047,2629,Não,2175,Sim,1602,Não,2443,6893,5432,4866,Avançado,91
2013,12,Parda,LP,B,Sim,5853,Nordeste,3042,Feminino,3780,EB incompleta,1125,989.0,2780,Sim,603,3728,6661,3321,2481,4905,1463,4759,Sim,5428,Não,2114,Não,2279,504,1634,1934,Proficiente,1898
2013,12,Parda,LP,C,-,0,Centro-Oeste,1924,-,0,EB incompleta,911,875.0,1472,Sim,2942,1093,672,2445,559,1935,105,302,0,0,Não,1334,Não,762,176,551,726,Básico,2424
2013,12,Parda,LP,D,-,0,Sudeste,266,-,0,EB completa,2290,1967.0,0,Sim,3025,344,77,1040,123,503,18,21,0,0,Não,1930,Não,767,0,0,0,Insuficiente,3283
2013,12,Parda,LP,E,-,0,Sul,1051,-,0,EB completa,1239,784.0,0,Sim,935,166,15,458,47,227,17,13,0,0,0,596,Sim,1365,0,0,0,-,0
2013,12,Parda,LP,F,-,0,-,0,-,0,ES completo,504,1219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Preta,LP,*,-,0,-,0,-,516,0,2083,3024.0,1032,0,861,232,1273,1907,198,370,597,196,0,704,0,794,0,675,979,641,1174,-,229
2013,12,Preta,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Preta,LP,A,Não,9064,Norte,9460,Masculino,14408,EB incompleta,5822,6012.0,15172,Não,234,11222,669,664,19305,513,27238,11978,Não,8968,Sim,7743,Não,10884,31304,24543,23574,Avançado,592
2013,12,Preta,LP,B,Sim,26335,Nordeste,13827,Feminino,20475,EB incompleta,5312,4998.0,13212,Sim,2528,16307,30112,15569,12010,21658,6865,21849,Sim,25727,Não,10029,Não,10605,2338,7835,8086,Proficiente,8758
2013,12,Preta,LP,C,-,0,Centro-Oeste,6323,-,0,EB incompleta,3942,4064.0,5983,Sim,13198,5080,3004,10709,3024,9120,536,1270,0,0,Não,6414,Não,3852,778,2380,2565,Básico,10833
2013,12,Preta,LP,D,-,0,Sudeste,1221,-,0,EB completa,10296,8474.0,0,Sim,14220,1727,269,4485,620,2573,91,81,0,0,Não,7736,Não,3645,0,0,0,Insuficiente,14987
2013,12,Preta,LP,E,-,0,Sul,4568,-,0,EB completa,5779,3880.0,0,Sim,4358,831,72,2065,242,1165,72,25,0,0,0,2683,Sim,5738,0,0,0,-,0
2013,12,Preta,LP,F,-,0,-,0,-,0,ES completo,2165,4947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Amarela,MT,*,-,0,-,0,-,22,0,148,274.0,90,0,72,13,97,144,12,43,36,13,0,62,0,68,0,51,92,71,102,-,23
2013,12,Amarela,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Amarela,MT,A,Não,1194,Norte,714,Masculino,1193,EB incompleta,466,485.0,1229,Não,20,788,41,61,1563,28,2523,988,Não,791,Sim,625,Não,1024,2987,1953,2281,Avançado,76
2013,12,Amarela,MT,B,Sim,2149,Nordeste,1413,Feminino,2128,EB incompleta,462,404.0,1301,Sim,180,1591,2812,1285,1233,1784,708,2184,Sim,2490,Não,895,Não,920,195,1041,725,Proficiente,307
2013,12,Amarela,MT,C,-,0,Centro-Oeste,586,-,0,EB incompleta,382,383.0,723,Sim,1185,548,351,1105,426,990,57,143,0,0,Não,659,Não,367,69,278,235,Básico,1159
2013,12,Amarela,MT,D,-,0,Sudeste,154,-,0,EB completa,1041,927.0,0,Sim,1403,259,34,467,70,346,8,10,0,0,Não,885,Não,375,0,0,0,Insuficiente,1778
2013,12,Amarela,MT,E,-,0,Sul,476,-,0,EB completa,650,444.0,0,Sim,483,144,8,281,39,152,11,5,0,0,0,211,Sim,606,0,0,0,-,0
2013,12,Amarela,MT,F,-,0,-,0,-,0,ES completo,194,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Branca,MT,*,-,0,-,0,-,238,0,690,1149.0,469,0,483,149,461,819,106,231,275,115,0,427,0,474,0,416,512,452,602,-,128
2013,12,Branca,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Branca,MT,A,Não,12058,Norte,3064,Masculino,11757,EB incompleta,2461,2659.0,10886,Não,83,3603,176,305,7558,131,18105,4484,Não,6225,Sim,4399,Não,9633,24763,13269,20332,Avançado,1668
2013,12,Branca,MT,B,Sim,14550,Nordeste,6442,Feminino,14613,EB incompleta,3206,3145.0,9653,Sim,1055,11524,22004,7594,11977,11489,7371,20334,Sim,19956,Não,7330,Não,7211,1042,10670,4476,Proficiente,4610
2013,12,Branca,MT,C,-,0,Centro-Oeste,7429,-,0,EB incompleta,2765,2976.0,5600,Sim,8011,6275,3451,8705,5275,8361,680,1562,0,0,Não,5795,Não,2072,291,2217,1198,Básico,10035
2013,12,Branca,MT,D,-,0,Sudeste,5716,-,0,EB completa,8451,7830.0,0,Sim,12584,3173,394,5520,1241,3967,107,84,0,0,Não,7564,Não,1757,0,0,0,Insuficiente,10167
2013,12,Branca,MT,E,-,0,Sul,3957,-,0,EB completa,7943,6430.0,0,Sim,4392,1884,122,3665,451,2429,70,29,0,0,0,1046,Sim,5519,0,0,0,-,0
2013,12,Branca,MT,F,-,0,-,0,-,0,ES completo,1092,2419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Indígena,MT,*,-,0,-,0,-,11,0,105,140.0,38,0,31,6,44,75,6,15,25,5,0,36,0,32,0,27,65,36,73,-,16
2013,12,Indígena,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Indígena,MT,A,Não,210,Norte,330,Masculino,516,EB incompleta,226,194.0,482,Não,31,478,77,51,697,49,830,447,Não,308,Sim,278,Não,334,907,829,626,Avançado,12
2013,12,Indígena,MT,B,Sim,908,Nordeste,401,Feminino,591,EB incompleta,172,172.0,411,Sim,120,437,865,520,318,718,236,608,Sim,774,Não,257,Não,300,96,184,309,Proficiente,54
2013,12,Indígena,MT,C,-,0,Centro-Oeste,207,-,0,EB incompleta,133,135.0,187,Sim,416,123,107,300,62,248,14,48,0,0,Não,175,Não,127,50,69,110,Básico,241
2013,12,Indígena,MT,D,-,0,Sudeste,47,-,0,EB completa,288,221.0,0,Sim,382,44,15,117,22,62,4,4,0,0,Não,226,Não,146,0,0,0,Insuficiente,795
2013,12,Indígena,MT,E,-,0,Sul,133,-,0,EB completa,116,100.0,0,Sim,138,30,10,55,13,26,9,6,0,0,0,150,Sim,184,0,0,0,-,0
2013,12,Indígena,MT,F,-,0,-,0,-,0,ES completo,78,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Parda,MT,*,-,0,-,0,-,135,0,462,650.0,230,0,202,61,191,329,36,78,121,47,0,168,0,195,0,155,198,154,245,-,75
2013,12,Parda,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Parda,MT,A,Não,1918,Norte,1488,Masculino,3856,EB incompleta,1240,1287.0,3289,Não,64,2379,155,178,4525,123,6047,2629,Não,2175,Sim,1602,Não,2443,6893,5432,4866,Avançado,120
2013,12,Parda,MT,B,Sim,5853,Nordeste,3042,Feminino,3780,EB incompleta,1125,989.0,2780,Sim,603,3728,6661,3321,2481,4905,1463,4759,Sim,5428,Não,2114,Não,2279,504,1634,1934,Proficiente,573
2013,12,Parda,MT,C,-,0,Centro-Oeste,1924,-,0,EB incompleta,911,875.0,1472,Sim,2942,1093,672,2445,559,1935,105,302,0,0,Não,1334,Não,762,176,551,726,Básico,2444
2013,12,Parda,MT,D,-,0,Sudeste,266,-,0,EB completa,2290,1967.0,0,Sim,3025,344,77,1040,123,503,18,21,0,0,Não,1930,Não,767,0,0,0,Insuficiente,4559
2013,12,Parda,MT,E,-,0,Sul,1051,-,0,EB completa,1239,784.0,0,Sim,935,166,15,458,47,227,17,13,0,0,0,596,Sim,1365,0,0,0,-,0
2013,12,Parda,MT,F,-,0,-,0,-,0,ES completo,504,1219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Preta,MT,*,-,0,-,0,-,516,0,2083,3024.0,1032,0,861,232,1273,1907,198,370,597,196,0,704,0,794,0,675,979,641,1174,-,229
2013,12,Preta,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,12,Preta,MT,A,Não,9064,Norte,9460,Masculino,14408,EB incompleta,5822,6012.0,15172,Não,234,11222,669,664,19305,513,27238,11978,Não,8968,Sim,7743,Não,10884,31304,24543,23574,Avançado,740
2013,12,Preta,MT,B,Sim,26335,Nordeste,13827,Feminino,20475,EB incompleta,5312,4998.0,13212,Sim,2528,16307,30112,15569,12010,21658,6865,21849,Sim,25727,Não,10029,Não,10605,2338,7835,8086,Proficiente,2973
2013,12,Preta,MT,C,-,0,Centro-Oeste,6323,-,0,EB incompleta,3942,4064.0,5983,Sim,13198,5080,3004,10709,3024,9120,536,1270,0,0,Não,6414,Não,3852,778,2380,2565,Básico,11021
2013,12,Preta,MT,D,-,0,Sudeste,1221,-,0,EB completa,10296,8474.0,0,Sim,14220,1727,269,4485,620,2573,91,81,0,0,Não,7736,Não,3645,0,0,0,Insuficiente,20436
2013,12,Preta,MT,E,-,0,Sul,4568,-,0,EB completa,5779,3880.0,0,Sim,4358,831,72,2065,242,1165,72,25,0,0,0,2683,Sim,5738,0,0,0,-,0
2013,12,Preta,MT,F,-,0,-,0,-,0,ES completo,2165,4947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Amarela,LP,*,-,0,-,0,-,6,0,12,27.0,10,0,6,1,11,18,0,3,7,1,0,8,0,6,0,7,9,9,13,-,3
2013,13,Amarela,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Amarela,LP,A,Não,41,Norte,44,Masculino,189,EB incompleta,44,63.0,195,Não,1,91,9,13,200,4,335,136,Não,125,Sim,82,Não,140,414,368,339,Avançado,10
2013,13,Amarela,LP,B,Sim,399,Nordeste,159,Feminino,245,EB incompleta,71,68.0,143,Sim,30,223,379,177,171,274,85,281,Sim,307,Não,139,Não,126,11,35,66,Proficiente,149
2013,13,Amarela,LP,C,-,0,Centro-Oeste,110,-,0,EB incompleta,55,50.0,92,Sim,171,73,37,147,56,108,7,20,0,0,Não,79,Não,34,6,28,22,Básico,150
2013,13,Amarela,LP,D,-,0,Sudeste,62,-,0,EB completa,162,134.0,0,Sim,186,37,3,57,10,41,4,2,0,0,Não,111,Não,43,0,0,0,Insuficiente,128
2013,13,Amarela,LP,E,-,0,Sul,65,-,0,EB completa,82,56.0,0,Sim,46,15,1,28,3,10,2,0,0,0,0,23,Sim,90,0,0,0,-,0
2013,13,Amarela,LP,F,-,0,-,0,-,0,ES completo,14,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Branca,LP,*,-,0,-,0,-,38,0,54,123.0,64,0,70,16,50,79,15,21,40,9,0,70,0,73,0,58,76,70,83,-,3
2013,13,Branca,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Branca,LP,A,Não,407,Norte,215,Masculino,2409,EB incompleta,337,469.0,2093,Não,12,322,32,52,1205,24,3109,700,Não,1345,Sim,790,Não,1822,4394,3877,3902,Avançado,180
2013,13,Branca,LP,B,Sim,4185,Nordeste,538,Feminino,2145,EB incompleta,630,684.0,1559,Sim,132,2245,3865,1517,2353,2198,1295,3536,Sim,3177,Não,1311,Não,1250,102,391,497,Proficiente,2105
2013,13,Branca,LP,C,-,0,Centro-Oeste,1793,-,0,EB incompleta,586,666.0,876,Sim,1425,1279,583,1648,806,1638,116,317,0,0,Não,980,Não,338,20,254,110,Básico,1276
2013,13,Branca,LP,D,-,0,Sudeste,1511,-,0,EB completa,1699,1563.0,0,Sim,2302,476,45,852,146,512,15,20,0,0,Não,1286,Não,259,0,0,0,Insuficiente,1028
2013,13,Branca,LP,E,-,0,Sul,535,-,0,EB completa,1133,737.0,0,Sim,651,254,17,444,67,199,17,10,0,0,0,152,Sim,865,0,0,0,-,0
2013,13,Branca,LP,F,-,0,-,0,-,0,ES completo,153,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Indígena,LP,*,-,0,-,0,-,2,0,7,8.0,2,0,0,0,5,6,0,2,4,1,0,1,0,0,0,0,0,0,1,-,0
2013,13,Indígena,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2013,13,Indígena,LP,A,Não,12,Norte,44,Masculino,59,EB incompleta,15,26.0,60,Não,3,42,9,6,87,7,95,55,Não,35,Sim,36,Não,38,117,109,88,Avançado,0
2013,13,Indígena,LP,B,Sim,117,Nordeste,38,Feminino,68,EB incompleta,23,7.0,41,Sim,8,60,102,60,33,87,26,69,Sim,93,Não,32,Não,43,10,13,32,Proficiente,25
2013,13,Indígena,LP,C,-,0,Centro-Oeste,28,-,0,EB incompleta,18,26.0,26,Sim,51,19,11,39,7,24,3,4,0,0,Não,23,Não,8,2,7,8,Básico,51
2013,13,Indígena,LP,D,-,0,Sudeste,5,-,0,EB completa,43,30.0,0,Sim,46,5,1,12,0,6,1,0,0,0,Não,27,Não,14,0,0,0,Insuficiente,53
2013,13,Indígena,LP,E,-,0,Sul,14,-,0,EB completa,16,17.0,0,Sim,21,3,1,6,2,3,0,0,0,0,0,11,Sim,26,0,0,0,-,0
2013,13,Indígena,LP,F,-,0,-,0,-,0,ES completo,7,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
